     n      m             Cnm             Snm 
    59     50   -4.610437E-09    2.231380E-09 
    59     51   -6.124273E-10   -8.988818E-10 
    59     52   -5.772784E-09   -1.206306E-09 
    59     53   -1.906432E-09   -3.954640E-09 
    59     54   -3.388864E-09   -3.024513E-09 
    59     55   -3.748156E-10    1.875524E-09 
    59     56    4.886908E-09   -2.973685E-09 
    59     57    4.437167E-09   -1.932945E-09 
    59     58    1.746308E-09   -2.189020E-09 
    59     59    2.098780E-09    1.432320E-10 
    60      0   -8.718721E-10   -8.718721E-10 
    60      1    1.876951E-09   -1.328717E-09 
    60      2    3.488516E-09   -1.902007E-09 
    60      3    2.810622E-09   -2.406247E-10 
    60      4    7.657234E-09   -2.047874E-10 
    60      5   -2.184311E-09    1.456740E-09 
    60      6   -3.875460E-09   -2.434762E-09 
    60      7   -8.578793E-10   -2.242989E-09 
    60      8    3.179313E-09   -2.243664E-09 
    60      9    9.935532E-10    3.347836E-09 
    60     10    1.910201E-10   -1.099391E-09 
    60     11    2.873577E-09    4.862533E-09 
    60     12   -5.945808E-10   -3.675592E-09 
    60     13   -8.498564E-10    4.732756E-10 
    60     14   -2.236760E-09   -5.547144E-10 
    60     15    4.334749E-11   -1.103854E-09 
    60     16   -3.818020E-09   -8.929106E-10 
    60     17   -4.580459E-09    2.168643E-09 
    60     18   -8.033102E-10   -3.107406E-09 
    60     19    2.144681E-09   -3.021605E-09 
    60     20   -7.894405E-10    4.563729E-10 
    60     21    8.215755E-10   -4.370441E-09 
    60     22    2.891621E-09    3.937018E-09 
    60     23    6.345426E-09   -2.734102E-09 
    60     24   -2.138199E-09    1.085114E-09 
    60     25    1.980490E-09   -2.112331E-10 
    60     26    4.027468E-09    4.299736E-09 
    60     27   -4.254735E-09    2.882082E-09 
    60     28    1.121979E-09   -2.231309E-09 
    60     29    2.144883E-09    3.443435E-09 
    60     30   -5.290788E-09   -2.902302E-09 
    60     31    4.255383E-09    4.365015E-10 
    60     32   -5.464627E-10   -2.469609E-10 
    60     33   -4.393327E-09    4.062470E-09 
    60     34    4.773824E-09   -2.377739E-09 
    60     35    6.618443E-11   -8.860146E-10 
    60     36    1.991490E-09   -8.593870E-10 
    60     37   -2.809551E-09    8.015630E-10 
    60     38    1.854693E-09    7.621550E-10 
    60     39   -1.463434E-09   -4.582248E-09 
    60     40   -6.090329E-10    1.332369E-09 
    60     41    3.369204E-10   -1.472589E-09 
    60     42    1.233011E-09    3.637802E-09 
    60     43    3.435940E-09    4.831408E-10 
    60     44    1.537990E-09   -1.494133E-09 
    60     45    4.056761E-09   -4.388572E-09 
    60     46    1.662321E-09    2.037495E-11 
    60     47    1.289261E-09    2.636711E-09 
    60     48   -4.302515E-09   -3.974582E-09 
    60     49    5.841666E-09   -3.825877E-09 
    60     50    2.373583E-09    3.323029E-09 
    60     51   -2.463474E-09   -1.656082E-09 
    60     52    3.650167E-09    5.177716E-09 
    60     53   -7.903655E-10    5.326871E-09 
    60     54    4.602434E-09   -3.345508E-09 
    60     55    2.892375E-09    2.329642E-09 
    60     56   -1.471958E-09   -2.169186E-09 
    60     57   -2.003279E-09   -7.591679E-11 
    60     58   -1.827778E-09    2.587820E-09 
    60     59   -2.458052E-09    8.459534E-10 
    60     60    3.777136E-09    1.643813E-11 
