     n      m             Cnm             Snm 
    59     51   -6.123079E-10   -8.989955E-10 
    59     52   -5.771036E-09   -1.205177E-09 
    59     53   -1.908541E-09   -3.954849E-09 
    59     54   -3.388957E-09   -3.023882E-09 
    59     55   -3.741607E-10    1.878172E-09 
    59     56    4.886743E-09   -2.976308E-09 
    59     57    4.434727E-09   -1.935787E-09 
    59     58    1.757580E-09   -2.195032E-09 
    59     59    2.098181E-09    1.433781E-10 
    60      0   -8.711187E-10   -8.711187E-10 
    60      1    1.876748E-09   -1.328016E-09 
    60      2    3.488688E-09   -1.901663E-09 
    60      3    2.811626E-09   -2.400026E-10 
    60      4    7.657157E-09   -2.047892E-10 
    60      5   -2.184792E-09    1.456807E-09 
    60      6   -3.875634E-09   -2.434743E-09 
    60      7   -8.581309E-10   -2.243194E-09 
    60      8    3.179462E-09   -2.243836E-09 
    60      9    9.936247E-10    3.348039E-09 
    60     10    1.912458E-10   -1.099524E-09 
    60     11    2.873460E-09    4.862708E-09 
    60     12   -5.945682E-10   -3.675537E-09 
    60     13   -8.494036E-10    4.729801E-10 
    60     14   -2.237267E-09   -5.546206E-10 
    60     15    4.271573E-11   -1.103089E-09 
    60     16   -3.817470E-09   -8.926950E-10 
    60     17   -4.580457E-09    2.169148E-09 
    60     18   -8.031867E-10   -3.107108E-09 
    60     19    2.144856E-09   -3.021662E-09 
    60     20   -7.889899E-10    4.568311E-10 
    60     21    8.218824E-10   -4.369543E-09 
    60     22    2.891492E-09    3.937711E-09 
    60     23    6.345409E-09   -2.734758E-09 
    60     24   -2.138214E-09    1.085774E-09 
    60     25    1.980024E-09   -2.109561E-10 
    60     26    4.027620E-09    4.300006E-09 
    60     27   -4.254573E-09    2.882201E-09 
    60     28    1.120720E-09   -2.231134E-09 
    60     29    2.143724E-09    3.443862E-09 
    60     30   -5.291200E-09   -2.901841E-09 
    60     31    4.257172E-09    4.375152E-10 
    60     32   -5.458308E-10   -2.465353E-10 
    60     33   -4.394383E-09    4.062392E-09 
    60     34    4.773396E-09   -2.377150E-09 
    60     35    6.600856E-11   -8.863545E-10 
    60     36    1.992091E-09   -8.597661E-10 
    60     37   -2.809286E-09    8.019124E-10 
    60     38    1.854760E-09    7.619090E-10 
    60     39   -1.464023E-09   -4.582739E-09 
    60     40   -6.094087E-10    1.332100E-09 
    60     41    3.369876E-10   -1.472348E-09 
    60     42    1.233047E-09    3.639454E-09 
    60     43    3.437134E-09    4.837114E-10 
    60     44    1.538470E-09   -1.494948E-09 
    60     45    4.054542E-09   -4.388015E-09 
    60     46    1.660155E-09    1.975472E-11 
    60     47    1.292082E-09    2.634080E-09 
    60     48   -4.303649E-09   -3.974443E-09 
    60     49    5.841437E-09   -3.827504E-09 
    60     50    2.374458E-09    3.321660E-09 
    60     51   -2.462888E-09   -1.653910E-09 
    60     52    3.648421E-09    5.177171E-09 
    60     53   -7.860257E-10    5.325017E-09 
    60     54    4.602029E-09   -3.346204E-09 
    60     55    2.891458E-09    2.329834E-09 
    60     56   -1.473308E-09   -2.166283E-09 
    60     57   -2.002897E-09   -7.853485E-11 
    60     58   -1.821299E-09    2.589059E-09 
    60     59   -2.454606E-09    8.497221E-10 
    60     60    3.783730E-09    1.379650E-11 
