     n      m             Cnm             Snm 
    72     38    2.399987E-09    9.824071E-10 
    72     39   -1.598828E-09    3.394394E-09 
    72     40   -9.199658E-10   -4.530741E-10 
    72     41   -3.133799E-09   -2.833984E-09 
    72     42    5.236498E-10    8.873941E-10 
    72     43    1.261791E-09   -4.237112E-10 
    72     44    1.082792E-09   -2.428868E-09 
    72     45   -6.682627E-10    5.461910E-12 
    72     46   -5.208142E-10    1.373046E-09 
    72     47   -1.902947E-09   -6.004931E-10 
    72     48   -3.053275E-09    3.298631E-09 
    72     49   -1.100328E-09   -1.538385E-09 
    72     50   -2.758978E-12    6.187197E-10 
    72     51    4.450643E-10    2.040694E-09 
    72     52   -2.922416E-09   -8.574097E-10 
    72     53    2.847339E-09   -1.549688E-09 
    72     54   -5.174538E-11   -1.086425E-09 
    72     55   -1.048075E-09    1.248144E-09 
    72     56    4.150792E-10   -2.499391E-09 
    72     57    3.026060E-10    2.510071E-09 
    72     58    4.894564E-10   -2.400705E-09 
    72     59    4.979717E-09   -2.135167E-09 
    72     60    2.497518E-09    4.233810E-09 
    72     61   -3.317177E-09   -2.638242E-09 
    72     62    4.795552E-09    1.463244E-09 
    72     63   -7.872822E-10    4.353273E-09 
    72     64    1.025044E-09    4.559407E-09 
    72     65   -2.150376E-09   -6.413245E-10 
    72     66   -7.383269E-10   -3.585063E-09 
    72     67    1.152338E-09   -3.277332E-09 
    72     68    1.178711E-09    6.367851E-10 
    72     69    4.293253E-09   -2.024907E-09 
    72     70    1.426780E-09   -1.018789E-09 
    72     71   -1.150413E-09   -1.982447E-09 
    72     72    1.146465E-09    4.675114E-10 
    73      0   -3.532135E-10   -3.532135E-10 
    73      1   -3.332832E-09   -7.293363E-10 
    73      2    2.261911E-10    1.426824E-11 
    73      3    2.455618E-09    3.177739E-09 
    73      4   -3.359099E-09    5.127921E-10 
    73      5   -4.726986E-10    9.538974E-10 
    73      6    2.084185E-10    2.227160E-10 
    73      7   -6.244468E-10    2.517069E-09 
    73      8   -4.551287E-09   -1.021966E-09 
    73      9   -1.231989E-09   -1.615684E-10 
    73     10   -3.513858E-10   -3.425695E-09 
    73     11   -1.725750E-09    1.412812E-09 
    73     12    3.474904E-09   -3.383547E-09 
    73     13    2.021800E-10    1.621503E-09 
    73     14   -1.904135E-10   -1.233088E-09 
    73     15   -3.366173E-09   -3.228410E-09 
    73     16   -9.649119E-10    2.592207E-09 
    73     17   -8.126456E-10   -2.102634E-09 
    73     18   -3.133694E-10    2.194829E-09 
    73     19    8.259831E-10    4.545550E-10 
    73     20    1.887596E-10   -4.274167E-09 
    73     21   -1.986062E-09   -6.231985E-10 
    73     22    2.220455E-09   -1.140804E-09 
    73     23    2.340274E-09    5.920332E-10 
    73     24    2.863830E-09   -1.592106E-09 
    73     25   -1.557653E-09   -7.211035E-10 
    73     26    1.404110E-09   -2.148763E-09 
    73     27    1.042740E-09    2.500091E-09 
    73     28   -8.706817E-10    7.328203E-10 
    73     29   -3.321781E-09    1.756905E-09 
    73     30    1.743452E-09    2.059771E-09 
    73     31    3.579056E-09   -1.837526E-10 
    73     32   -1.475523E-09    3.085607E-09 
    73     33    1.132250E-09   -8.545869E-10 
    73     34   -2.124142E-09   -4.545479E-09 
    73     35    5.927837E-09   -2.748657E-09 
    73     36   -8.049686E-10    8.976925E-10 
    73     37   -3.280170E-11    6.463248E-10 
    73     38    2.586429E-09    3.893516E-09 
    73     39   -2.385431E-09    2.981292E-09 
    73     40   -8.881118E-10   -1.266835E-09 
    73     41    8.992935E-11   -7.262430E-10 
    73     42    3.054777E-09    1.518249E-09 
    73     43    2.845524E-09    7.037831E-10 
    73     44   -6.167013E-09    1.248409E-09 
    73     45   -7.171738E-10   -2.217089E-09 
    73     46    1.121074E-09   -2.238992E-09 
    73     47    1.369952E-10   -2.008764E-09 
    73     48    3.253922E-09   -4.691507E-10 
    73     49   -2.084437E-09   -2.154109E-09 
    73     50    2.767790E-09    2.617592E-09 
    73     51    5.504191E-10    2.736300E-10 
    73     52   -4.360319E-10    2.444843E-09 
    73     53    2.200847E-09   -1.991267E-09 
    73     54    4.734369E-10    1.409464E-09 
    73     55    4.414650E-10   -3.979518E-10 
    73     56   -6.176410E-10   -2.273186E-09 
    73     57    1.110618E-09    2.650305E-10 
    73     58   -3.677702E-10   -6.814334E-11 
    73     59   -1.501783E-09    9.513287E-11 
    73     60   -2.885818E-10    1.883926E-09 
    73     61   -8.724925E-10   -3.667981E-10 
    73     62   -3.452847E-09   -1.637294E-09 
    73     63    1.530571E-09   -2.342471E-09 
    73     64    2.105074E-09    1.161218E-10 
    73     65   -4.438809E-10    2.293037E-10 
    73     66    3.541238E-09   -1.229070E-09 
    73     67    2.780675E-09    1.846827E-09 
    73     68   -1.141513E-09    1.765586E-09 
    73     69   -3.375361E-09    4.514418E-10 
    73     70    4.054949E-11    1.930627E-10 
    73     71   -1.304068E-09   -2.551648E-09 
    73     72    1.505596E-09   -1.340188E-09 
    73     73    1.010829E-09    1.321692E-09 
    74      0    5.390686E-10    5.390686E-10 
    74      1   -2.595505E-09    1.402611E-09 
    74      2    7.344676E-10    1.870255E-09 
    74      3    6.325255E-10    1.999085E-11 
    74      4   -1.942327E-09    4.004243E-09 
    74      5   -4.233535E-10   -2.700631E-09 
    74      6   -1.333713E-09   -8.028529E-10 
    74      7   -9.301100E-10   -1.528823E-09 
    74      8   -3.859235E-09   -2.579818E-09 
    74      9    2.619377E-09   -7.796225E-10 
    74     10    2.628593E-09   -2.783277E-09 
    74     11   -1.775680E-09   -2.301233E-09 
    74     12    1.063807E-09   -1.448285E-09 
    74     13    1.758764E-09   -5.127587E-10 
    74     14   -3.055906E-09    2.689410E-10 
    74     15   -5.751661E-10   -3.358128E-09 
    74     16    5.754177E-10    6.595431E-11 
    74     17   -3.007377E-09   -5.892550E-10 
    74     18   -1.933116E-09   -8.186891E-10 
    74     19   -1.265675E-09   -6.199012E-10 
    74     20    1.136415E-10   -4.328917E-10 
    74     21    1.854108E-09   -2.192261E-10 
    74     22    1.361766E-10    9.970156E-10 
    74     23    1.348802E-09    2.020758E-09 
    74     24   -9.114791E-10    1.072553E-09 
    74     25   -7.308325E-10    1.221320E-09 
    74     26   -2.413189E-09   -3.101421E-09 
    74     27   -1.222976E-09    1.214551E-09 
    74     28   -1.992695E-09    9.130168E-11 
    74     29    4.340097E-10    1.093208E-09 
    74     30   -1.168111E-10    1.524154E-09 
    74     31   -1.274114E-09    1.888648E-09 
    74     32    3.353396E-09    2.360329E-09 
    74     33    1.106245E-09   -2.499192E-09 
    74     34    1.769118E-09   -7.729669E-10 
    74     35    4.017648E-09    4.549420E-10 
    74     36   -4.720706E-10    2.551544E-09 
    74     37   -4.188994E-09   -3.009762E-09 
    74     38    3.675681E-09   -1.589775E-09 
    74     39    6.305672E-10    1.566674E-09 
    74     40   -1.564399E-09   -3.458898E-09 
    74     41    5.690369E-09    1.524818E-09 
    74     42   -7.461831E-11    2.111680E-09 
    74     43    3.759090E-09    4.038579E-09 
    74     44   -2.319017E-09    2.757192E-09 
    74     45   -2.344002E-09   -1.262346E-09 
    74     46   -1.494793E-09   -1.121426E-09 
    74     47   -1.245017E-12    1.855238E-09 
    74     48   -1.827411E-11   -1.086706E-09 
    74     49   -4.140440E-09    6.611794E-10 
    74     50    5.125078E-10   -4.066980E-09 
    74     51    7.167388E-10   -2.617475E-09 
    74     52    5.390363E-09    1.867943E-09 
    74     53    3.554202E-09   -2.670577E-10 
    74     54    1.691075E-09    5.990982E-09 
    74     55   -2.318541E-09   -5.971293E-10 
    74     56   -1.256515E-09    2.239418E-09 
    74     57   -9.250255E-10    1.557825E-09 
    74     58   -2.133329E-09    2.563077E-09 
    74     59    1.324296E-09   -3.693245E-09 
    74     60   -1.180931E-09    1.170778E-09 
    74     61   -1.652242E-09   -2.125986E-09 
    74     62    3.708976E-09   -6.921154E-11 
    74     63    1.329654E-09    2.151245E-09 
    74     64    2.187170E-09   -2.949636E-09 
    74     65    9.334686E-10    2.377281E-10 
    74     66   -1.313619E-09    4.577827E-11 
    74     67    1.146548E-10   -9.956508E-10 
    74     68   -2.433443E-09    3.591997E-10 
    74     69    7.624423E-10    4.604881E-09 
    74     70    2.443293E-09    3.065129E-10 
    74     71   -2.514708E-09   -5.692078E-10 
    74     72    1.837629E-09   -1.345690E-09 
    74     73   -7.322323E-10    3.386468E-09 
    74     74   -1.188454E-10   -2.353225E-09 
    75      0   -4.539255E-10   -4.539255E-10 
    75      1    1.672817E-09   -1.688209E-09 
    75      2   -1.393697E-09   -2.762702E-09 
    75      3   -1.185707E-09   -1.269026E-09 
    75      4    1.739151E-09   -1.862375E-11 
    75      5    1.273940E-09    1.550985E-09 
    75      6    2.833078E-09    1.350891E-09 
    75      7    3.830921E-10   -3.591706E-09 
    75      8    2.521838E-09   -8.641136E-11 
    75      9    1.150170E-09   -1.177112E-09 
    75     10    9.014634E-10    3.726212E-09 
    75     11   -9.415826E-10   -1.549655E-10 
    75     12   -3.163395E-10   -1.959986E-09 
    75     13    2.116760E-09   -4.495167E-09 
    75     14   -3.568575E-10   -4.402067E-09 
    75     15   -2.450315E-10   -2.030050E-09 
    75     16   -5.261016E-10    1.074918E-09 
    75     17    9.563404E-10    1.300174E-09 
    75     18    3.431846E-10   -4.098737E-09 
    75     19    1.118166E-09    1.454036E-09 
    75     20    2.901754E-09   -8.949662E-11 
    75     21   -9.112872E-10    3.693306E-09 
    75     22   -1.928962E-09    7.413111E-10 
    75     23   -5.091862E-10    9.870097E-10 
    75     24   -2.088946E-09    4.960943E-10 
    75     25   -6.203104E-10    5.801931E-11 
    75     26   -2.352610E-09   -6.377333E-10 
    75     27   -8.982478E-10   -1.835986E-09 
    75     28   -1.930261E-09    1.799667E-09 
    75     29   -1.204380E-09   -1.937956E-09 
    75     30   -1.203710E-09    1.322236E-09 
    75     31    1.763979E-09    2.065364E-09 
    75     32    1.366532E-09    9.569576E-10 
    75     33   -2.709903E-10   -7.296907E-10 
    75     34    1.692551E-09    1.865913E-09 
    75     35    1.061419E-09   -2.257309E-09 
    75     36   -8.068630E-11    1.196244E-09 
    75     37    8.520875E-10   -2.224943E-09 
    75     38    1.211633E-09   -2.389790E-09 
    75     39   -8.574242E-12    2.322798E-09 
    75     40   -4.238169E-10    1.181546E-10 
    75     41    1.126503E-09    3.201180E-10 
    75     42   -1.454658E-09    2.016088E-09 
    75     43    5.235912E-10   -4.533962E-10 
    75     44    1.613542E-09    6.433649E-10 
    75     45   -2.222497E-09   -2.545803E-09 
    75     46    2.435531E-09    2.073754E-09 
    75     47   -3.030230E-11   -1.314085E-09 
    75     48   -7.397561E-10   -1.742502E-09 
    75     49    1.011709E-09    5.765887E-10 
    75     50   -1.100772E-09   -3.160136E-09 
    75     51   -1.548680E-09    7.075274E-10 
    75     52    3.280737E-09    8.817300E-11 
    75     53   -2.706403E-09    1.028895E-09 
    75     54   -6.798345E-10    7.261241E-10 
    75     55   -3.899216E-09   -1.838323E-09 
    75     56    1.113643E-09    3.838909E-10 
    75     57   -8.394958E-10    9.756003E-10 
    75     58   -8.248544E-10   -1.736655E-09 
    75     59    3.948958E-10    9.156312E-10 
    75     60   -4.805816E-10    1.058980E-09 
    75     61   -1.082298E-09    4.313903E-09 
    75     62   -9.858111E-10    4.334885E-09 
    75     63   -7.335184E-09    3.867724E-11 
    75     64   -2.610580E-10   -1.741796E-09 
    75     65   -4.188204E-09   -2.567366E-10 
    75     66   -3.154201E-10   -3.510041E-09 
    75     67   -2.058892E-09    5.747408E-10 
    75     68    1.499551E-09   -1.214621E-09 
    75     69    3.780536E-09   -1.005167E-10 
    75     70    1.983542E-09   -4.640600E-10 
    75     71   -1.428260E-09    1.413615E-09 
    75     72   -2.277323E-09    1.899325E-09 
    75     73   -1.135300E-09    3.262691E-09 
    75     74   -2.014162E-09   -5.741125E-11 
    75     75    8.520514E-10    6.196759E-11 
    76      0    1.461630E-09    1.461630E-09 
    76      1    1.448795E-09   -7.618000E-10 
    76      2   -1.660254E-09    1.942733E-09 
    76      3   -7.288479E-10   -2.373261E-09 
    76      4    2.129747E-09   -2.170552E-09 
    76      5    7.192262E-10    8.898263E-11 
    76      6    2.520735E-09    2.273608E-09 
    76      7    1.618019E-09   -2.588082E-09 
    76      8    2.232217E-09    7.669073E-11 
    76      9    1.778440E-11    1.505200E-09 
    76     10    6.214310E-10    5.419270E-11 
    76     11   -3.436609E-11   -1.504442E-09 
    76     12    1.292155E-09    1.354998E-09 
    76     13    5.612469E-10   -1.617132E-09 
    76     14    1.017268E-09   -2.434628E-09 
    76     15    2.474596E-09   -1.751472E-09 
    76     16    2.153842E-09    1.552450E-10 
    76     17    2.230786E-09    1.261112E-09 
    76     18   -1.600397E-09   -7.962627E-10 
    76     19    9.571690E-10    2.338330E-09 
    76     20    1.134349E-09    1.950971E-09 
    76     21    7.706395E-10    4.766776E-09 
    76     22   -6.817613E-10   -9.609915E-10 
    76     23   -9.246410E-10   -1.876423E-09 
    76     24    7.872411E-10    2.073119E-09 
    76     25    4.272484E-09   -1.423728E-09 
    76     26    1.332752E-09    3.217915E-09 
    76     27   -1.361710E-09   -1.345063E-09 
    76     28    3.876668E-10    1.546648E-10 
    76     29   -1.643927E-09   -3.090140E-10 
    76     30   -1.625591E-09    2.014519E-09 
    76     31   -9.088454E-10   -1.409222E-09 
    76     32   -1.633044E-09   -1.010310E-09 
    76     33   -6.214306E-11   -5.441796E-10 
    76     34    1.890033E-09   -2.047993E-09 
    76     35   -7.119378E-10   -1.919795E-09 
    76     36    5.381822E-10   -5.141085E-10 
    76     37    2.586859E-09   -8.779680E-11 
    76     38    1.200085E-09    4.832834E-10 
    76     39    1.959101E-09    3.929250E-09 
    76     40   -1.315147E-09   -1.532684E-09 
    76     41   -2.563462E-09    1.177573E-09 
    76     42   -3.875853E-09   -1.236014E-09 
    76     43   -6.107668E-10   -3.300714E-09 
    76     44    6.337317E-10   -3.839830E-10 
    76     45   -9.056293E-10   -1.397968E-09 
    76     46    1.526628E-09    2.719021E-10 
    76     47    1.226213E-09   -2.682877E-09 
    76     48    3.258750E-09    1.742638E-09 
    76     49    3.312043E-09    2.240517E-10 
    76     50   -3.218015E-09    8.627974E-10 
    76     51   -9.157014E-10    2.678702E-10 
    76     52   -2.329783E-09   -7.808138E-10 
    76     53   -1.117329E-09    1.762704E-09 
    76     54    1.354112E-09   -1.859344E-09 
    76     55   -1.579400E-09   -1.128670E-09 
    76     56    6.406634E-10   -1.204039E-09 
    76     57   -3.154775E-09    8.681754E-10 
    76     58   -1.306099E-09   -2.658219E-09 
    76     59    3.619457E-10   -1.607384E-09 
    76     60   -1.606372E-09    1.993732E-10 
    76     61   -3.316823E-10    2.121119E-10 
    76     62    3.282639E-09   -3.532882E-09 
    76     63   -1.535710E-09    1.329953E-09 
    76     64    4.056702E-10   -2.708634E-09 
    76     65    1.655167E-09    2.213215E-10 
    76     66   -1.123396E-09    2.225676E-09 
    76     67   -1.414203E-09    4.916026E-10 
    76     68   -1.533840E-09   -1.430840E-09 
    76     69   -2.346623E-09    4.895128E-10 
    76     70    3.231898E-10    1.753309E-09 
    76     71    2.501217E-09   -3.129415E-09 
    76     72    6.218474E-10   -1.190774E-09 
    76     73    3.793530E-10   -1.760954E-10 
    76     74    4.644840E-10   -1.915616E-09 
    76     75    4.857868E-09   -7.498558E-10 
    76     76   -1.957769E-09    3.518019E-09 
    77      0    2.622085E-09    2.622085E-09 
    77      1    1.886630E-09    3.711764E-10 
    77      2    1.023271E-09    2.301946E-09 
    77      3   -3.640666E-09    5.426036E-11 
    77      4   -3.110926E-10    7.693140E-10 
    77      5    1.314582E-09    3.362093E-11 
    77      6   -6.570645E-10    6.487153E-10 
    77      7   -1.253834E-09    2.041004E-09 
    77      8    2.077882E-09   -9.963892E-10 
    77      9    6.925168E-10    3.506887E-10 
    77     10   -9.562379E-10   -6.201588E-10 
    77     11    1.662241E-09    7.477521E-10 
    77     12    3.343844E-09    5.501399E-10 
    77     13   -4.464146E-10    9.453118E-10 
    77     14    3.077245E-09   -5.742287E-10 
